SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene1217	0.759135694649987	10	7	23	0.003833	48_48.61	52.222	48.379	3.843	53.5	47.5	6	18	0.938426592963407	0.397	-9.669	10.464	0.397	5.136	1	1824500	1825500	protein_coding	+	info1217	info1217	NA
Gene684	0.759638116691402	10	6	11	0.001833	48_48.61	36.6	49.024	-12.424	30.5	48.5	-18	10	0.17284309174618	-11.297	-27.501	4.907	-11.297	8.267	1	1025000	1026000	non_coding	-	info684	info684	NA
Gene72	0.759777944201636	10	7	22	0.003667	48_48.61	55.722	48.156	7.566	58	47	11	18	0.350198858294692	5.195	-5.687	16.078	5.195	5.552	1	107000	108000	non_coding	-	info72	info72	NA
Gene1389	0.761107635797109	10	5	16	0.002667	48_48.61	44.833	48.687	-3.854	46.5	48	-1.5	6	0.692045724101698	-1.768	-10.506	6.971	-1.768	4.459	1	2082500	2083500	protein_coding	+	info1389	info1389	NA
Gene964	0.761147533577428	10	8	33	0.0055	48_48.61	47.438	48.676	-1.239	50	48	2	16	0.917188924747899	-0.344	-6.816	6.129	-0.344	3.302	1	1445000	1446000	non_coding	-	info964	info964	NA
Gene1085	0.761255400711395	10	10	37	0.006167	48_48.61	52.077	48.281	3.796	55.5	48	7.5	26	0.983849250364602	-0.075	-7.371	7.22	-0.075	3.722	1	1626500	1627500	protein_coding	+	info1085	info1085	NA
Gene118	0.761914095404778	10	10	36	0.006	48_48.61	62.81	47.541	15.268	65	45	20	21	0.0396724072485535	7.222	0.372	14.073	7.222	3.495	1	176000	177000	non_coding	-	info118	info118	NA
Gene855	0.76198890866661	10	10	31	0.005167	48_48.61	55.857	48.065	7.793	60	48	12	21	0.214478267797213	5.267	-3.031	13.565	5.267	4.234	1	1281500	1282500	protein_coding	+	info855	info855	NA
Gene348	0.762396076750433	10	7	24	0.004	48_48.61	40.5	48.832	-8.332	40	48	-8	8	0.983004261987004	-0.063	-5.811	5.686	-0.063	2.933	1	521000	522000	non_coding	-	info348	info348	NA
Gene1274	0.763582924634192	10	6	15	0.0025	48_48.61	47.083	48.674	-1.59	37	48.5	-11.5	12	0.51227198676537	-4.289	-17.101	8.523	-4.289	6.537	1	1910000	1911000	non_coding	-	info1274	info1274	NA
Gene427	0.765272884884864	10	6	29	0.004833	48_48.61	41.826	49.173	-7.347	37	49	-12	23	0.0884323984558986	-7.679	-16.484	1.126	-7.679	4.492	1	639500	640500	protein_coding	+	info427	info427	NA
Gene626	0.765409687654228	10	8	31	0.005167	48_48.61	53.462	48.15	5.312	51	46.5	4.5	26	0.216069463208449	5.906	-3.431	15.244	5.906	4.764	1	938000	939000	non_coding	-	info626	info626	NA
Gene1234	0.765651126533555	10	10	55	0.009167	48_48.61	44.682	48.921	-4.239	49.5	48	1.5	22	0.73199673937295	-0.791	-5.315	3.732	-0.791	2.308	1	1850000	1851000	non_coding	-	info1234	info1234	NA
Gene1040	0.766495847030205	10	10	50	0.008333	48_48.61	45.615	48.894	-3.279	49	48	1	26	0.785816470786506	0.725	-4.501	5.952	0.725	2.667	1	1559000	1560000	non_coding	-	info1040	info1040	NA
Gene1353	0.766800735942171	10	9	27	0.0045	48_48.61	52.467	48.407	4.06	51	48	3	15	0.175097062679	4.662	-2.06	11.385	4.662	3.43	1	2028500	2029500	protein_coding	+	info1353	info1353	NA
Gene314	0.767897887694827	10	10	30	0.005	48_48.61	49.545	48.574	0.971	51	48	3	11	0.479269012435307	-1.852	-6.976	3.272	-1.852	2.614	1	470000	471000	non_coding	-	info314	info314	NA
Gene691	0.768583712266101	10	9	26	0.004333	48_48.61	55.875	48.201	7.674	57.5	48	9.5	16	0.633904655953195	-1.948	-9.959	6.062	-1.948	4.087	1	1035500	1036500	protein_coding	+	info691	info691	NA
Gene1285	0.769249166565304	10	7	34	0.005667	48_48.61	34.85	49.593	-14.743	28	49	-21	20	0.0119250154482353	-9.627	-17.085	-2.169	-9.627	3.805	1	1926500	1927500	protein_coding	+	info1285	info1285	NA
Gene77	0.769431904925683	10	9	32	0.005333	48_48.61	54.615	48.338	6.277	56	48	8	13	0.747104672073123	0.988	-5.013	6.99	0.988	3.062	1	114500	115500	protein_coding	+	info77	info77	NA
Gene1132	0.770645145849301	10	10	43	0.007167	48_48.61	46.069	48.882	-2.813	37	48	-11	29	0.721503274598028	1.228	-5.516	7.971	1.228	3.44	1	1697000	1698000	non_coding	-	info1132	info1132	NA
Gene908	0.770715783305559	10	10	38	0.006333	48_48.61	43.581	49.19	-5.609	44	49	-5	31	0.434821473361488	-3.34	-11.71	5.03	-3.34	4.271	1	1361000	1362000	non_coding	-	info908	info908	NA
Gene725	0.771524457357529	10	10	42	0.007	48_48.61	60.067	48.007	12.06	60	48	12	15	0.380279695291454	1.91	-2.35	6.169	1.91	2.173	1	1086500	1087500	protein_coding	+	info725	info725	NA
Gene53	0.773542894914642	10	8	24	0.004	48_48.61	50.438	48.507	1.93	49	48	1	16	0.154541989587786	5.318	-1.984	12.621	5.318	3.726	1	78500	79500	protein_coding	+	info53	info53	NA
Gene554	0.773907335925469	10	10	47	0.007833	48_48.61	51.444	48.223	3.221	50.5	46.5	4	36	0.352760417395208	3.433	-3.796	10.662	3.433	3.689	1	830000	831000	non_coding	-	info554	info554	NA
Gene1270	0.773982562116634	10	8	27	0.0045	48_48.61	46.619	48.76	-2.141	50	48	2	21	0.564429959576443	2.8	-6.713	12.313	2.8	4.854	1	1904000	1905000	non_coding	-	info1270	info1270	NA
Gene1180	0.774691241718607	10	6	24	0.004	48_48.61	45.571	48.759	-3.187	48	48	0	14	0.48640231231128	-2.882	-10.986	5.223	-2.882	4.135	1	1769000	1770000	non_coding	-	info1180	info1180	NA
Gene328	0.775251485538133	10	5	27	0.0045	48_48.61	53.824	48.297	5.527	50	47	3	17	0.298467384356571	4.577	-4.035	13.188	4.577	4.394	1	491000	492000	non_coding	-	info328	info328	NA
Gene1252	0.775378103528107	10	9	25	0.004167	48_48.61	57.176	48.095	9.081	53	48	5	17	0.0356774804576088	7.839	0.558	15.12	7.839	3.715	1	1877000	1878000	non_coding	-	info1252	info1252	NA
Gene587	0.778008698969462	10	9	35	0.005833	48_48.61	49.885	48.489	1.396	42	48	-6	26	0.283310502157639	-4.329	-12.221	3.564	-4.329	4.027	1	879500	880500	protein_coding	+	info587	info587	NA
Gene1343	0.779167403339807	10	10	69	0.0115	48_48.61	51.05	48.436	2.614	50.5	48	2.5	20	0.541993331938765	1.079	-2.385	4.543	1.079	1.767	1	2013500	2014500	protein_coding	+	info1343	info1343	NA
Gene122	0.779439068706979	10	7	36	0.006	48_48.61	49.125	48.581	0.544	43.5	48	-4.5	16	0.988797377669297	0.043	-5.947	6.033	0.043	3.056	1	182000	183000	non_coding	-	info122	info122	NA
Gene1067	0.780553510882759	10	10	31	0.005167	48_48.61	44.722	48.858	-4.136	37.5	49	-11.5	18	0.474138814260242	-2.455	-9.17	4.259	-2.455	3.426	1	1599500	1600500	protein_coding	+	info1067	info1067	NA
Gene714	0.781568750594257	10	6	30	0.005	48_48.61	37	49.351	-12.351	28	49	-21	18	0.100196108136908	-6.157	-13.474	1.161	-6.157	3.733	1	1070000	1071000	non_coding	-	info714	info714	NA
Gene565	0.782045894225485	10	9	36	0.006	48_48.61	43.692	48.833	-5.14	44	49	-5	13	0.34170082054419	-2.526	-7.725	2.673	-2.526	2.653	1	846500	847500	protein_coding	+	info565	info565	NA
Gene925	0.782102534033295	10	8	32	0.005333	48_48.61	50.963	48.377	2.586	48	48	0	27	0.607587105760117	2.432	-6.841	11.705	2.432	4.731	1	1386500	1387500	protein_coding	+	info925	info925	NA
Gene1332	0.782105590910221	10	7	34	0.005667	48_48.61	36.412	49.343	-12.931	27	49	-22	17	0.189502933832016	-4.219	-10.506	2.069	-4.219	3.208	1	1997000	1998000	non_coding	-	info1332	info1332	NA
Gene378	0.782452065717467	10	8	26	0.004333	48_48.61	51.526	48.413	3.114	54	47	7	19	0.559604872369687	-2.742	-11.943	6.459	-2.742	4.695	1	566000	567000	non_coding	-	info378	info378	NA
Gene1302	0.782876803611361	10	3	10	0.001667	48_48.61	45.5	48.695	-3.195	41	48	-7	8	0.866013084308567	-1.349	-17.012	14.313	-1.349	7.991	1	1952000	1953000	non_coding	-	info1302	info1302	NA
Gene1298	0.783417135936697	10	10	34	0.005667	48_48.61	50.263	48.498	1.765	53	48	5	19	0.259459547735573	3.605	-2.648	9.858	3.605	3.191	1	1946000	1947000	non_coding	-	info1298	info1298	NA
Gene1314	0.784061366790437	10	9	42	0.007	48_48.61	41.828	49.336	-7.508	44	48	-4	29	0.242535298126038	-4.284	-11.455	2.886	-4.284	3.659	1	1970000	1971000	non_coding	-	info1314	info1314	NA
Gene679	0.784693837442641	10	9	32	0.005333	48_48.61	50.238	48.487	1.751	51	48	3	21	0.368630200743034	3.353	-3.945	10.651	3.353	3.724	1	1017500	1018500	protein_coding	+	info679	info679	NA
Gene459	0.786001291624243	10	9	37	0.006167	48_48.61	44.045	48.971	-4.926	44.5	48	-3.5	22	0.817040077513389	0.767	-5.727	7.261	0.767	3.313	1	687500	688500	protein_coding	+	info459	info459	NA
Gene1156	0.786110013169948	10	10	30	0.005	48_48.61	52.444	48.365	4.079	51.5	48	3.5	18	0.75664761425331	1.204	-6.407	8.816	1.204	3.883	1	1733000	1734000	non_coding	-	info1156	info1156	NA
Gene1117	0.786151008426047	10	9	26	0.004333	48_48.61	48.333	48.622	-0.288	44	48	-4	12	0.537518163190891	-2.109	-8.806	4.587	-2.109	3.417	1	1674500	1675500	protein_coding	+	info1117	info1117	NA
Gene1425	0.786204624492272	10	10	40	0.006667	48_48.61	43	48.905	-5.905	36	49	-13	15	0.41611807988328	-2.248	-7.659	3.163	-2.248	2.761	1	2136500	2137500	protein_coding	+	info1425	info1425	NA
Gene1390	0.788478177090338	10	8	39	0.0065	48_48.61	58.917	48.181	10.736	63.5	47	16.5	12	0.0324476860200167	5.156	0.454	9.858	5.156	2.399	1	2084000	2085000	non_coding	-	info1390	info1390	NA
Gene787	0.788614587126932	10	5	26	0.004333	48_48.61	56.545	47.982	8.563	59.5	46.5	13	22	0.0570765208627154	9.675	-0.252	19.602	9.675	5.065	1	1179500	1180500	protein_coding	+	info787	info787	NA
Gene419	0.790017128424005	10	9	27	0.0045	48_48.61	37.55	49.4	-11.85	26.5	49	-22.5	20	0.054230868635342	-7.937	-15.985	0.112	-7.937	4.107	1	627500	628500	protein_coding	+	info419	info419	NA
Gene887	0.790688832001019	10	10	39	0.0065	48_48.61	47.095	48.724	-1.629	51	48	3	21	0.929212237738419	0.295	-6.21	6.8	0.295	3.319	1	1329500	1330500	protein_coding	+	info887	info887	NA
Gene90	0.791618106526828	10	7	34	0.005667	48_48.61	51.364	48.392	2.972	58.5	46.5	12	22	0.56266780336548	2.263	-5.389	9.915	2.263	3.904	1	134000	135000	non_coding	-	info90	info90	NA
Gene537	0.791713059541644	10	9	21	0.0035	48_48.61	35.562	49.345	-13.783	24	48	-24	16	0.178234812524095	-7.044	-17.276	3.187	-7.044	5.22	1	804500	805500	protein_coding	+	info537	info537	NA
Gene1207	0.792809017495762	10	1	5	0.000833	48_48.61	59.6	48.424	11.176	65	48	17	5	0.39083993384684	11.378	-14.572	37.329	11.378	13.24	1	1809500	1810500	protein_coding	+	info1207	info1207	NA
Gene1386	0.793752542151234	10	10	35	0.005833	48_48.61	48.037	48.667	-0.63	50	48	2	27	0.76661893550958	1.244	-6.963	9.451	1.244	4.187	1	2078000	2079000	non_coding	-	info1386	info1386	NA
Gene923	0.794302645463525	10	10	47	0.007833	48_48.61	46.844	48.821	-1.977	44.5	48	-3.5	32	0.658142414126622	-1.518	-8.238	5.201	-1.518	3.428	1	1383500	1384500	protein_coding	+	info923	info923	NA
Gene740	0.794619374559079	10	7	31	0.005167	48_48.61	44.107	49.074	-4.966	50	47.5	2.5	28	0.283584816824236	-5.441	-15.368	4.486	-5.441	5.065	1	1109000	1110000	non_coding	-	info740	info740	NA
Gene1296	0.795043495355405	10	9	45	0.0075	48_48.61	45.613	48.955	-3.342	40	48	-8	31	0.67659313322368	-1.409	-8.025	5.207	-1.409	3.376	1	1943000	1944000	non_coding	-	info1296	info1296	NA
Gene1363	0.795128656693636	10	10	36	0.006	48_48.61	41.5	49.173	-7.673	42.5	48	-5.5	22	0.83832354044866	0.693	-5.959	7.345	0.693	3.394	1	2043500	2044500	protein_coding	+	info1363	info1363	NA
Gene335	0.79521908492657	10	6	23	0.003833	48_48.61	46.632	48.744	-2.112	48	48	0	19	0.402891324062915	-4.562	-15.235	6.112	-4.562	5.446	1	501500	502500	protein_coding	+	info335	info335	NA
Gene346	0.795441091890408	10	10	32	0.005333	48_48.61	55.529	48.194	7.335	51	48	3	17	0.294255113275165	3.556	-3.077	10.188	3.556	3.384	1	518000	519000	non_coding	-	info346	info346	NA
Gene539	0.795652412698417	10	8	22	0.003667	48_48.61	39.625	49.116	-9.491	35	48.5	-13.5	16	0.144901582607864	-7.088	-16.593	2.417	-7.088	4.849	1	807500	808500	protein_coding	+	info539	info539	NA
Gene155	0.796879598243041	10	9	41	0.006833	48_48.61	38.533	49.14	-10.607	33	49	-16	15	0.120638796740342	-4.071	-9.196	1.055	-4.071	2.615	1	231500	232500	protein_coding	+	info155	info155	NA
Gene324	0.798103923753604	10	7	21	0.0035	48_48.61	57.533	48.14	9.393	63	48	15	15	0.137080953614644	7.776	-2.447	17.999	7.776	5.216	1	485000	486000	non_coding	-	info324	info324	NA
Gene1321	0.798230564380197	10	7	22	0.003667	48_48.61	51.75	48.433	3.317	50	48	2	16	0.787467066699959	1.39	-8.707	11.487	1.39	5.151	1	1980500	1981500	protein_coding	+	info1321	info1321	NA
Gene1243	0.798272063795654	10	5	17	0.002833	48_48.61	41.071	48.979	-7.908	35.5	48.5	-13	14	0.519846774234029	-4.019	-16.244	8.206	-4.019	6.237	1	1863500	1864500	protein_coding	+	info1243	info1243	NA
Gene1195	0.798870808306397	10	9	21	0.0035	48_48.61	49.5	48.579	0.921	52	48	4	10	0.69446741730288	1.375	-5.477	8.226	1.375	3.496	1	1791500	1792500	protein_coding	+	info1195	info1195	NA
Gene1020	0.79903403826187	10	9	34	0.005667	48_48.61	46.045	48.813	-2.767	40.5	48	-7.5	22	0.188944742895991	4.351	-2.125	10.827	4.351	3.304	1	1529000	1530000	non_coding	-	info1020	info1020	NA
Gene836	0.799061592643691	10	8	30	0.005	48_48.61	31.375	49.581	-18.206	29.5	49	-19.5	16	0.0123087293684123	-8.638	-15.359	-1.916	-8.638	3.429	1	1253000	1254000	non_coding	-	info836	info836	NA
Gene274	0.800463130607329	10	6	19	0.003167	48_48.61	62.176	47.795	14.381	65	47	18	17	0.148603723450851	9.057	-3.2	21.313	9.057	6.253	1	410000	411000	non_coding	-	info274	info274	NA
Gene317	0.800844558287991	10	5	37	0.006167	48_48.61	24.385	49.707	-25.323	23	49	-26	13	0.000934755172656811	-8.594	-13.632	-3.556	-8.594	2.57	1	474500	475500	protein_coding	+	info317	info317	NA
Gene643	0.801245891613676	10	5	23	0.003833	48_48.61	50.818	48.526	2.292	42	48	-6	11	0.61710237837739	2.019	-5.886	9.923	2.019	4.033	1	963500	964500	protein_coding	+	info643	info643	NA
Gene1273	0.801840827507363	10	8	16	0.002667	48_48.61	60.429	48.328	12.101	79	48	31	7	0.428234534334352	3.574	-5.256	12.405	3.574	4.505	1	1908500	1909500	protein_coding	+	info1273	info1273	NA
Gene777	0.8020570377768	10	10	53	0.008833	48_48.61	48.848	48.581	0.268	48	48	0	33	0.629004855281923	-1.409	-7.118	4.3	-1.409	2.913	1	1164500	1165500	protein_coding	+	info777	info777	NA
Gene361	0.802751486699719	10	10	22	0.003667	48_48.61	57.5	48.24	9.26	48	48	0	12	0.754576358694867	1.272	-6.695	9.238	1.272	4.065	1	540500	541500	protein_coding	+	info361	info361	NA
Gene1151	0.804630937596216	10	8	17	0.002833	48_48.61	39.444	48.893	-9.449	36	49	-13	9	0.204023905043223	-6.454	-16.39	3.483	-6.454	5.07	1	1725500	1726500	protein_coding	+	info1151	info1151	NA
Gene895	0.804983025585725	10	10	34	0.005667	48_48.61	43.478	49.036	-5.558	42	48	-6	23	0.225028085535923	-4.385	-11.455	2.684	-4.385	3.607	1	1341500	1342500	protein_coding	+	info895	info895	NA
Gene912	0.805795216334145	10	7	30	0.005	48_48.61	49.875	48.5	1.375	54.5	47.5	7	24	0.87260018685552	0.754	-8.453	9.961	0.754	4.698	1	1367000	1368000	non_coding	-	info912	info912	NA
Gene568	0.806266134531379	10	10	47	0.007833	48_48.61	62.15	47.643	14.507	78	46	32	20	0.257445858463196	2.755	-2.004	7.514	2.755	2.428	1	851000	852000	non_coding	-	info568	info568	NA
Gene1397	0.807458035012698	10	10	31	0.005167	48_48.61	50.278	48.504	1.774	44.5	48	-3.5	18	0.544972613856897	2.23	-4.982	9.441	2.23	3.679	1	2094500	2095500	protein_coding	+	info1397	info1397	NA
Gene1310	0.807965647214101	10	6	29	0.004833	48_48.61	52.867	48.386	4.481	49	48	1	15	0.67331306875934	1.456	-5.307	8.22	1.456	3.451	1	1964000	1965000	non_coding	-	info1310	info1310	NA
Gene157	0.808573242296922	10	2	3	5e-04	48_48.61	48.667	48.609	0.057	36	48	-12	3	0.939492119100722	1.306	-32.392	35.005	1.306	17.193	1	234500	235500	protein_coding	+	info157	info157	NA
Gene718	0.809029433772626	10	9	40	0.006667	48_48.61	45.771	48.985	-3.213	46	48	-2	35	0.851579671804046	-0.822	-9.429	7.784	-0.822	4.391	1	1076000	1077000	non_coding	-	info718	info718	NA
Gene1358	0.809376610419244	10	5	18	0.003	48_48.61	56.385	48.258	8.127	60	48	12	13	0.385646921931936	4.922	-6.182	16.026	4.922	5.665	1	2036000	2037000	non_coding	-	info1358	info1358	NA
Gene557	0.809631079804731	10	7	26	0.004333	48_48.61	45.045	48.892	-3.847	39.5	48.5	-9	22	0.825742577655398	-1.08	-10.686	8.526	-1.08	4.901	1	834500	835500	protein_coding	+	info557	info557	NA
Gene946	0.810445210441372	10	8	29	0.004833	48_48.61	34.947	49.534	-14.586	28	49	-21	19	0.0675272501764512	-7.907	-16.353	0.539	-7.907	4.309	1	1418000	1419000	non_coding	-	info946	info946	NA
Gene412	0.810581975929969	10	10	38	0.006333	48_48.61	40.735	49.617	-8.881	37.5	49	-11.5	34	0.0633595980699805	-8.633	-17.712	0.446	-8.633	4.632	1	617000	618000	non_coding	-	info412	info412	NA
Gene262	0.812727299997075	10	7	26	0.004333	48_48.61	49	48.588	0.412	51.5	48	3.5	16	0.286653037916114	4.452	-3.722	12.626	4.452	4.17	1	392000	393000	non_coding	-	info262	info262	NA
Gene698	0.813035014022652	10	10	39	0.0065	48_48.61	60.774	47.208	13.566	59	45	14	31	0.0250097584740396	8.746	1.137	16.355	8.746	3.882	1	1046000	1047000	non_coding	-	info698	info698	NA
Gene1413	0.814023918005703	10	10	41	0.006833	48_48.61	45.622	49.03	-3.409	42	49	-7	37	0.641010644038929	-2.074	-10.785	6.636	-2.074	4.444	1	2118500	2119500	protein_coding	+	info1413	info1413	NA
Gene694	0.814058808867244	10	10	46	0.007667	48_48.61	54.679	47.985	6.693	55.5	47.5	8	28	0.883059879620178	0.43	-5.292	6.152	0.43	2.92	1	1040000	1041000	non_coding	-	info694	info694	NA
Gene519	0.814810957577735	10	8	34	0.005667	48_48.61	57.222	48.06	9.162	59	47	12	18	0.548352175666311	2.024	-4.576	8.623	2.024	3.367	1	777500	778500	protein_coding	+	info519	info519	NA
Gene1102	0.815052501447079	10	6	28	0.004667	48_48.61	43.438	48.901	-5.464	38.5	48.5	-10	16	0.184907878060482	-4.989	-12.346	2.369	-4.989	3.754	1	1652000	1653000	non_coding	-	info1102	info1102	NA
Gene492	0.816144370853643	10	8	28	0.004667	48_48.61	51.35	48.414	2.936	49.5	48	1.5	20	0.49888199000563	3.017	-5.716	11.75	3.017	4.456	1	737000	738000	non_coding	-	info492	info492	NA
Gene690	0.816815024494122	10	10	44	0.007333	48_48.61	56.393	47.809	8.584	67	47	20	28	0.187164114201817	4.124	-1.989	10.237	4.124	3.119	1	1034000	1035000	non_coding	-	info690	info690	NA
Gene594	0.816832968364338	10	10	42	0.007	48_48.61	46.56	48.796	-2.236	46	48	-2	25	0.89804696111318	0.355	-5.075	5.785	0.355	2.771	1	890000	891000	non_coding	-	info594	info594	NA
Gene633	0.816908051473955	10	9	52	0.008667	48_48.61	45.5	48.785	-3.285	48	48	0	16	0.794150121314298	-0.546	-4.642	3.55	-0.546	2.09	1	948500	949500	protein_coding	+	info633	info633	NA
Gene142	0.817596884448828	10	10	40	0.006667	48_48.61	40	49.711	-9.711	35	49	-14	34	0.0601803198451685	-8.091	-16.497	0.314	-8.091	4.288	1	212000	213000	non_coding	-	info142	info142	NA
Gene521	0.818022190035447	10	10	23	0.003833	48_48.61	40.692	48.969	-8.276	39	49	-10	13	0.311387118080105	-3.528	-10.346	3.291	-3.528	3.479	1	780500	781500	protein_coding	+	info521	info521	NA
Gene1284	0.818177461204197	10	8	37	0.006167	48_48.61	48.788	48.588	0.2	48	48	0	33	0.954573531724786	0.265	-8.837	9.366	0.265	4.644	1	1925000	1926000	non_coding	-	info1284	info1284	NA
Gene858	0.819587600438152	10	9	19	0.003167	48_48.61	45.909	48.713	-2.804	33	48	-15	11	0.943722653306557	-0.348	-9.995	9.299	-0.348	4.922	1	1286000	1287000	non_coding	-	info858	info858	NA
Gene583	0.820322648435954	10	10	36	0.006	48_48.61	61.111	47.812	13.299	62	47.5	14.5	18	0.12833591682652	4.804	-1.37	10.978	4.804	3.15	1	873500	874500	protein_coding	+	info583	info583	NA
Gene48	0.820799846603483	10	5	20	0.003333	48_48.61	41	48.818	-7.818	38	48	-10	8	0.733435199064697	1.224	-5.813	8.261	1.224	3.59	1	71000	72000	non_coding	-	info48	info48	NA
Gene468	0.821343130025071	10	10	42	0.007	48_48.61	49.952	48.509	1.443	45	48	-3	21	0.931445848098185	-0.241	-5.723	5.242	-0.241	2.797	1	701000	702000	non_coding	-	info468	info468	NA
Gene636	0.821968901977328	10	3	12	0.002	48_48.61	76.286	47.949	28.337	79	47	32	7	0.0168939668118663	15.024	2.768	27.28	15.024	6.253	1	953000	954000	non_coding	-	info636	info636	NA
Gene673	0.823704090149044	10	7	29	0.004833	48_48.61	42.062	48.979	-6.916	35.5	48	-12.5	16	0.703900726798659	-1.315	-8.089	5.459	-1.315	3.456	1	1008500	1009500	protein_coding	+	info673	info673	NA
Gene397	0.823810506140195	10	10	45	0.0075	48_48.61	47.828	48.694	-0.866	51	47	4	29	0.819883879679879	-0.797	-7.655	6.061	-0.797	3.499	1	594500	595500	protein_coding	+	info397	info397	NA
Gene602	0.824494186893246	10	8	15	0.0025	48_48.61	51.308	48.488	2.82	49	48	1	13	0.64882127643626	3	-9.899	15.899	3	6.581	1	902000	903000	non_coding	-	info602	info602	NA
Gene433	0.824882269110988	10	9	45	0.0075	48_48.61	43.917	49.018	-5.101	38	49	-11	24	0.418673572231948	-2.506	-8.569	3.558	-2.506	3.094	1	648500	649500	protein_coding	+	info433	info433	NA
Gene892	0.825558397894736	10	9	32	0.005333	48_48.61	53.167	48.319	4.848	52.5	47.5	5	18	0.534308630433878	2.223	-4.78	9.227	2.223	3.573	1	1337000	1338000	non_coding	-	info892	info892	NA
Gene379	0.825891308889716	10	9	31	0.005167	48_48.61	53.143	48.269	4.874	56	47	9	21	0.205772851738884	5.166	-2.819	13.151	5.166	4.074	1	567500	568500	protein_coding	+	info379	info379	NA
Gene968	0.827293528934942	10	6	23	0.003833	48_48.61	50.312	48.514	1.798	49.5	48	1.5	16	0.985179362201163	0.092	-9.64	9.824	0.092	4.965	1	1451000	1452000	non_coding	-	info968	info968	NA
Gene748	0.82778990310013	10	7	24	0.004	48_48.61	52.318	48.317	4.002	54.5	48	6.5	22	0.557876488267289	3.367	-7.882	14.617	3.367	5.74	1	1121000	1122000	non_coding	-	info748	info748	NA
Gene1416	0.828453140309599	10	10	38	0.006333	48_48.61	53.562	48.331	5.232	51	47.5	3.5	16	0.877799009232925	0.452	-5.306	6.21	0.452	2.938	1	2123000	2124000	non_coding	-	info1416	info1416	NA
Gene147	0.828550519564595	10	10	43	0.007167	48_48.61	44.4	49.078	-4.678	44	48	-4	30	0.896545523985797	-0.43	-6.902	6.043	-0.43	3.302	1	219500	220500	protein_coding	+	info147	info147	NA
Gene1141	0.828888019228913	10	5	16	0.002667	48_48.61	41.5	48.805	-7.305	38.5	48	-9.5	8	0.85309866295056	-0.834	-9.653	7.985	-0.834	4.499	1	1710500	1711500	protein_coding	+	info1141	info1141	NA
Gene1172	0.828899425360834	10	7	19	0.003167	48_48.61	38.471	49.219	-10.748	33	49	-16	17	0.0478196727172131	-12.534	-24.895	-0.172	-12.534	6.307	1	1757000	1758000	non_coding	-	info1172	info1172	NA
Gene529	0.829637915340097	10	8	31	0.005167	48_48.61	45.5	48.905	-3.405	39	49	-10	26	0.310868018756947	-4.494	-13.172	4.183	-4.494	4.427	1	792500	793500	protein_coding	+	info529	info529	NA
Gene754	0.830672114315911	10	10	34	0.005667	48_48.61	46.636	48.766	-2.13	47	48	-1	22	0.729971160670461	-1.21	-8.076	5.655	-1.21	3.503	1	1130000	1131000	non_coding	-	info754	info754	NA
Gene985	0.832395645577856	10	10	56	0.009333	48_48.61	32.095	49.853	-17.758	29	49	-20	21	0.00842562912744515	-6.046	-10.514	-1.578	-6.046	2.279	1	1476500	1477500	protein_coding	+	info985	info985	NA
Gene242	0.833848965535032	10	10	18	0.003	48_48.61	25.3	49.414	-24.114	23	49	-26	10	0.0286700050213076	-11.261	-21.299	-1.223	-11.261	5.121	1	362000	363000	non_coding	-	info242	info242	NA
Gene130	0.833934647122757	10	6	14	0.002333	48_48.61	47	48.654	-1.654	47.5	48	-0.5	8	0.639565144330521	-2.631	-13.633	8.37	-2.631	5.613	1	194000	195000	non_coding	-	info130	info130	NA
Gene1096	0.834698241629592	10	7	30	0.005	48_48.61	50.75	48.457	2.293	49	48	1	20	0.424100189515342	3.306	-4.789	11.401	3.306	4.13	1	1643000	1644000	non_coding	-	info1096	info1096	NA
Gene55	0.835541415700562	10	7	31	0.005167	48_48.61	60.722	47.837	12.885	67.5	47	20.5	18	0.0949302095623655	6.425	-1.092	13.942	6.425	3.835	1	81500	82500	protein_coding	+	info55	info55	NA
Gene955	0.835977531941014	10	10	41	0.006833	48_48.61	37.111	49.344	-12.233	32.5	49	-16.5	18	0.147404285432772	-3.446	-8.096	1.204	-3.446	2.373	1	1431500	1432500	protein_coding	+	info955	info955	NA
Gene221	0.836092773004396	10	10	29	0.004833	48_48.61	46.75	48.715	-1.965	45	48	-3	16	0.701867148809671	-1.439	-8.802	5.923	-1.439	3.757	1	330500	331500	protein_coding	+	info221	info221	NA
Gene1417	0.836915011411405	10	8	38	0.006333	48_48.61	39.8	49.239	-9.439	26.5	49	-22.5	20	0.20195492198564	-4.384	-11.102	2.335	-4.384	3.428	1	2124500	2125500	protein_coding	+	info1417	info1417	NA
Gene38	0.837702231653324	10	10	41	0.006833	48_48.61	55.737	48.128	7.609	53	47	6	19	0.437289664887311	2.025	-3.078	7.129	2.025	2.604	1	56000	57000	non_coding	-	info38	info38	NA
